concept_id,code,source,datatype,source_code
156471,156471,CIEL,N/A,156471CIEL
1528,1565,AMPATH,N/A,1565AMPATH
156668,156668,CIEL,N/A,156668CIEL
156812,156812,CIEL,N/A,156812CIEL
157380,157380,CIEL,N/A,157380CIEL
157498,157498,CIEL,N/A,157498CIEL
157544,157544,CIEL,N/A,157544CIEL
1149,1577,PIH,Coded,1577PIH
157812,157812,CIEL,N/A,157812CIEL
140238,157,AMPATH,Coded,157AMPATH
158289,158289,CIEL,N/A,158289CIEL
1582,1582,CIEL,N/A,1582CIEL
158358,158358,CIEL,N/A,158358CIEL
158420,158420,CIEL,N/A,158420CIEL
158460,158460,CIEL,N/A,158460CIEL
158551,158551,CIEL,N/A,158551CIEL
1663,1585,PIH,Boolean,1585PIH
160028,1586765,"IMO ProblemIT",N/A,"1586765IMO ProblemIT"
158699,158699,CIEL,N/A,158699CIEL
158843,158843,CIEL,N/A,158843CIEL
1589,1589,CIEL,N/A,1589CIEL
902,158,AMPATH,N/A,158AMPATH
159012,159012,CIEL,N/A,159012CIEL
159035,159035,CIEL,N/A,159035CIEL
159249,159249,CIEL,N/A,159249CIEL
159250,159250,CIEL,N/A,159250CIEL
159307,159307,CIEL,N/A,159307CIEL
159314,159314,CIEL,N/A,159314CIEL
159328,159328,CIEL,N/A,159328CIEL
159382,159382,CIEL,Coded,159382CIEL
159405,159405,CIEL,N/A,159405CIEL
159406,159406,CIEL,N/A,159406CIEL
159407,159407,CIEL,N/A,159407CIEL
159426,159426,CIEL,Coded,159426CIEL
159450,159450,CIEL,N/A,159450CIEL
159461,159461,CIEL,N/A,159461CIEL
159462,159462,CIEL,N/A,159462CIEL
159463,1594631000105003,"SNOMED MVP",N/A,"1594631000105003SNOMED MVP"
159463,159463,CIEL,N/A,159463CIEL
159464,159464,CIEL,N/A,159464CIEL
159465,159465,CIEL,N/A,159465CIEL
159466,159466,CIEL,N/A,159466CIEL
159467,159467,CIEL,N/A,159467CIEL
159492,1594921000105009,"SNOMED MVP",N/A,"1594921000105009SNOMED MVP"
159492,159492,CIEL,N/A,159492CIEL
159524,159524,CIEL,N/A,159524CIEL
159598,159598,CIEL,N/A,159598CIEL
1539,159606005,"SNOMED CT",N/A,"159606005SNOMED CT"
159675,159606005,"SNOMED NP",N/A,"159606005SNOMED NP"
159613,159613,CIEL,N/A,159613CIEL
159662,1596621000105007,"SNOMED MVP",N/A,"1596621000105007SNOMED MVP"
159662,159662,CIEL,N/A,159662CIEL
159673,1596731000105003,"SNOMED MVP",N/A,"1596731000105003SNOMED MVP"
159673,159673,CIEL,N/A,159673CIEL
159675,1596751000105008,"SNOMED MVP",N/A,"1596751000105008SNOMED MVP"
159675,159675,CIEL,N/A,159675CIEL
159715,159715,CIEL,N/A,159715CIEL
159772,159772,CIEL,N/A,159772CIEL
159783,159783,CIEL,N/A,159783CIEL
159785,159785,CIEL,N/A,159785CIEL
159791,159791,CIEL,N/A,159791CIEL
159799,1597991000105004,"SNOMED MVP",N/A,"1597991000105004SNOMED MVP"
159799,159799,CIEL,N/A,159799CIEL
159833,159833,CIEL,N/A,159833CIEL
159836,159836,CIEL,N/A,159836CIEL
159873,159873,CIEL,N/A,159873CIEL
159875,1598751000105009,"SNOMED MVP",N/A,"1598751000105009SNOMED MVP"
159875,159875,CIEL,N/A,159875CIEL
159876,1598761000105006,"SNOMED MVP",N/A,"1598761000105006SNOMED MVP"
159876,159876,CIEL,N/A,159876CIEL
159878,1598781000105003,"SNOMED MVP",N/A,"1598781000105003SNOMED MVP"
159878,159878,CIEL,N/A,159878CIEL
159896,159896,CIEL,N/A,159896CIEL
159937,159937,CIEL,N/A,159937CIEL
159939,159939,CIEL,Coded,159939CIEL
159940,159940,CIEL,N/A,159940CIEL
159985,159985,CIEL,N/A,159985CIEL
159791,159,PIH,N/A,159PIH
160016,160016,CIEL,N/A,160016CIEL
160022,160022,CIEL,N/A,160022CIEL
160028,160028,CIEL,N/A,160028CIEL
160034,160034,CIEL,N/A,160034CIEL
160095,160095,CIEL,N/A,160095CIEL
160104,160104,CIEL,N/A,160104CIEL
160105,160105,CIEL,N/A,160105CIEL
160123,160123,CIEL,N/A,160123CIEL
160124,160124,CIEL,N/A,160124CIEL
160148,160148,CIEL,N/A,160148CIEL
160197,160197,CIEL,N/A,160197CIEL
160208,160208,CIEL,N/A,160208CIEL
160300,160300,CIEL,N/A,160300CIEL
160442,160442,CIEL,N/A,160442CIEL
160479,160479,CIEL,N/A,160479CIEL
160515,160515,CIEL,N/A,160515CIEL
160521,160521,CIEL,N/A,160521CIEL
160523,160523,CIEL,N/A,160523CIEL
160536,160536,CIEL,N/A,160536CIEL
160537,160537,CIEL,N/A,160537CIEL
160538,160538,CIEL,N/A,160538CIEL
160539,160539,CIEL,N/A,160539CIEL
160541,160541,CIEL,N/A,160541CIEL
160542,160542,CIEL,N/A,160542CIEL
160544,160544,CIEL,N/A,160544CIEL
160546,160546,CIEL,N/A,160546CIEL
160551,160551,CIEL,N/A,160551CIEL
160559,160559,CIEL,N/A,160559CIEL
160561,160561,CIEL,N/A,160561CIEL
160563,160563,CIEL,Coded,160563CIEL
160566,160566,CIEL,Boolean,160566CIEL
160567,160567,CIEL,N/A,160567CIEL
160569,160569,CIEL,Boolean,160569CIEL
160570,160570,CIEL,N/A,160570CIEL
160571,160571,CIEL,N/A,160571CIEL
160572,160572,CIEL,N/A,160572CIEL
160573,160573,CIEL,N/A,160573CIEL
160578,160578,CIEL,N/A,160578CIEL
160579,160579,CIEL,Coded,160579CIEL
160580,160580,CIEL,Coded,160580CIEL
160583,160583,CIEL,N/A,160583CIEL
160584,160584,CIEL,N/A,160584CIEL
160585,160585,CIEL,N/A,160585CIEL
160586,160586,CIEL,N/A,160586CIEL
160587,160587,CIEL,N/A,160587CIEL
160588,160588,CIEL,N/A,160588CIEL
160589,160589,CIEL,N/A,160589CIEL
160631,160631,CIEL,N/A,160631CIEL
160639,160639,CIEL,N/A,160639CIEL
160652,160652,CIEL,N/A,160652CIEL
160727,160727,CIEL,N/A,160727CIEL
160728,160728,CIEL,N/A,160728CIEL
160729,160729,CIEL,N/A,160729CIEL
160730,160730,CIEL,N/A,160730CIEL
160737,160737,CIEL,N/A,160737CIEL
160754,160754,CIEL,N/A,160754CIEL
160757,160757,CIEL,N/A,160757CIEL
160758,160758,CIEL,N/A,160758CIEL
160858,160858,CIEL,N/A,160858CIEL
160862,160862,CIEL,N/A,160862CIEL
160863,160863,CIEL,N/A,160863CIEL
160864,160864,CIEL,N/A,160864CIEL
160865,160865,CIEL,N/A,160865CIEL
160866,160866,CIEL,N/A,160866CIEL
160870,160870,CIEL,N/A,160870CIEL
1610,16101000105009,"SNOMED MVP",N/A,"16101000105009SNOMED MVP"
1610,1610,CIEL,N/A,1610CIEL
1652,1610,PIH,Boolean,1610PIH
1611,16111000105007,"SNOMED MVP",N/A,"16111000105007SNOMED MVP"
1611,1611,CIEL,N/A,1611CIEL
131009,1611,"IMO ProblemIT",N/A,"1611IMO ProblemIT"
160105,1612,PIH,N/A,1612PIH
161361,161361,CIEL,N/A,161361CIEL
161363,161363,CIEL,N/A,161363CIEL
161364,161364,CIEL,N/A,161364CIEL
115779,16154,"IMO ProblemIT",N/A,"16154IMO ProblemIT"
151879,16159,"IMO ProblemIT",N/A,"16159IMO ProblemIT"
161628,161628,CIEL,N/A,161628CIEL
161642,161642,CIEL,N/A,161642CIEL
161651,161651,CIEL,Coded,161651CIEL
146513,1616,PIH,N/A,1616PIH
146513,1616,"PIH Malawi",N/A,"1616PIH Malawi"
122888,161832001,"SNOMED CT",N/A,"161832001SNOMED CT"
112721,161882006,"SNOMED CT",N/A,"161882006SNOMED CT"
148031,161891005,"SNOMED CT",N/A,"161891005SNOMED CT"
148030,161892003,"SNOMED CT",N/A,"161892003SNOMED CT"
1660,161915001,"SNOMED NP",Boolean,"161915001SNOMED NP"
135488,161,AMPATH,N/A,161AMPATH
135488,161,PIH,N/A,161PIH
70116,161,RxNORM,N/A,161RxNORM
5244,162011005,"SNOMED CT",N/A,"162011005SNOMED CT"
155940,162024005,"SNOMED CT",N/A,"162024005SNOMED CT"
154397,162042000,"SNOMED CT",N/A,"162042000SNOMED CT"
162042,162042,CIEL,N/A,162042CIEL
162050,162050,CIEL,N/A,162050CIEL
162056,162056,CIEL,Coded,162056CIEL
162057,162057,CIEL,Coded,162057CIEL
162058,162058,CIEL,Coded,162058CIEL
123560,162059005,"SNOMED CT",N/A,"162059005SNOMED CT"
162059,162059,CIEL,Coded,162059CIEL
162060,162060,CIEL,Coded,162060CIEL
162061,162061,CIEL,Coded,162061CIEL
162062,162062,CIEL,Coded,162062CIEL
162065,162065,CIEL,N/A,162065CIEL
162082,162082,CIEL,N/A,162082CIEL
162170,162170,CIEL,N/A,162170CIEL
159524,162171002,"SNOMED CT",N/A,"162171002SNOMED CT"
162195,162195,CIEL,N/A,162195CIEL
162199,162199,CIEL,N/A,162199CIEL
162200,162200,CIEL,N/A,162200CIEL
162201,162201,CIEL,N/A,162201CIEL
162202,162202,CIEL,Coded,162202CIEL
162204,162204,CIEL,N/A,162204CIEL
162221,162221,CIEL,N/A,162221CIEL
162224,162224,CIEL,N/A,162224CIEL
162226,162226,CIEL,N/A,162226CIEL
162229,162229,CIEL,Coded,162229CIEL
139100,162288000,"SNOMED CT",N/A,"162288000SNOMED CT"
162296,162296,CIEL,N/A,162296CIEL
139534,162299003,"SNOMED CT",N/A,"162299003SNOMED CT"
1149,1622,PIH,Coded,1622PIH
147370,162301005,"SNOMED CT",N/A,"162301005SNOMED CT"
154909,162307009,"SNOMED CT",N/A,"162307009SNOMED CT"
162311,162311,CIEL,Coded,162311CIEL
162331,162331,CIEL,N/A,162331CIEL
162332,162332,CIEL,N/A,162332CIEL
141584,162356005,"SNOMED CT",N/A,"162356005SNOMED CT"
141586,162364004,"SNOMED CT",N/A,"162364004SNOMED CT"
131028,162397003,"SNOMED CT",N/A,"162397003SNOMED CT"
162561,162561,CIEL,N/A,162561CIEL
162563,162563,CIEL,N/A,162563CIEL
162565,162565,CIEL,N/A,162565CIEL
162626,162626,CIEL,N/A,162626CIEL
996,1628,PIH,N/A,1628PIH
132630,163140002,"SNOMED CT",N/A,"163140002SNOMED CT"
112200,1631,PIH,N/A,1631PIH
163302,163302,CIEL,Coded,163302CIEL
163303,163303,CIEL,N/A,163303CIEL
139059,16331000,"SNOMED CT",N/A,"16331000SNOMED CT"
163565,163565,CIEL,N/A,163565CIEL
163611,163611,CIEL,N/A,163611CIEL
1636,1636,CIEL,Boolean,1636CIEL
163794,163794,CIEL,N/A,163794CIEL
141692,16386004,"SNOMED CT",N/A,"16386004SNOMED CT"
164144,164144,CIEL,Coded,164144CIEL
1642,1642,CIEL,Coded,1642CIEL
164505,164505,CIEL,N/A,164505CIEL
164511,164511,CIEL,N/A,164511CIEL
164512,164512,CIEL,N/A,164512CIEL
160538,1647,PIH,N/A,1647PIH
73629,16492006,"SNOMED CT",N/A,"16492006SNOMED CT"
160539,1649,PIH,N/A,1649PIH
160542,1651,PIH,N/A,1651PIH
1652,1652,CIEL,Boolean,1652CIEL
1283,165332000,"SNOMED CT",N/A,"165332000SNOMED CT"
138571,165816005,"SNOMED CT",N/A,"165816005SNOMED CT"
1660,16601000105003,"SNOMED MVP",Boolean,"16601000105003SNOMED MVP"
77714,16602005,"SNOMED CT",N/A,"16602005SNOMED CT"
1660,1660,CIEL,Boolean,1660CIEL
1662,1662,CIEL,Boolean,1662CIEL
1663,1663,CIEL,Boolean,1663CIEL
1528,1671,AMPATH,N/A,1671AMPATH
1527,1672,AMPATH,N/A,1672AMPATH
1675,1675,CIEL,N/A,1675CIEL
131008,16844001,"SNOMED CT",N/A,"16844001SNOMED CT"
152526,168734001,"SNOMED CT",N/A,"168734001SNOMED CT"
5488,1687,AMPATH,Numeric,1687AMPATH
133473,16932000,"SNOMED CT",N/A,"16932000SNOMED CT"
1359,169552007,"SNOMED CT",Boolean,"169552007SNOMED CT"
5279,169552007,"SNOMED NP",N/A,"169552007SNOMED NP"
142412,16,AMPATH,Coded,16AMPATH
162056,170089007,"SNOMED NP",Coded,"170089007SNOMED NP"
130238,17063,"IMO ProblemIT",N/A,"17063IMO ProblemIT"
161651,171053005,"SNOMED CT",Coded,"171053005SNOMED CT"
1713,1713,CIEL,Boolean,1713CIEL
1714,1714,CIEL,Boolean,1714CIEL
1359,1718,PIH,Boolean,1718PIH
1472,1719,PIH,N/A,1719PIH
1472,1719,"PIH Malawi",N/A,"1719PIH Malawi"
171,171,AMPATH,N/A,171AMPATH
171,171,CIEL,N/A,171CIEL
159524,1720,PIH,N/A,1720PIH
1489,1721,PIH,N/A,1721PIH
1469,1726,PIH,N/A,1726PIH
1470,1727,PIH,N/A,1727PIH
1471,1728,PIH,N/A,1728PIH
146419,1729957,"IMO ProblemIT",N/A,"1729957IMO ProblemIT"
110834,172,AMPATH,N/A,172AMPATH
110834,172,PIH,N/A,172PIH
110834,172,"PIH Malawi",N/A,"172PIH Malawi"
74250,17308007,"SNOMED CT",N/A,"17308007SNOMED CT"
1733,1733,CIEL,N/A,1733CIEL
1734,1734,CIEL,N/A,1734CIEL
126127,17369002,"SNOMED CT",N/A,"17369002SNOMED CT"
143604,17371,"IMO ProblemIT",N/A,"17371IMO ProblemIT"
1498,1743,AMPATH,N/A,1743AMPATH
1744,1744,CIEL,N/A,1744CIEL
159492,1744,PIH,N/A,1744PIH
112395,1748006,"SNOMED CT",N/A,"1748006SNOMED CT"
112992,174,AMPATH,N/A,174AMPATH
112992,174,PIH,N/A,174PIH
1754,17541000105004,"SNOMED MVP",Coded,"17541000105004SNOMED MVP"
1754,1754,CIEL,Coded,1754CIEL
145443,17551007,"SNOMED CT",N/A,"17551007SNOMED CT"
81574,17554004,"SNOMED CT",N/A,"17554004SNOMED CT"
119481,175,AMPATH,Coded,175AMPATH
160559,1760,PIH,N/A,1760PIH
1754,1761,PIH,Coded,1761PIH
1115,17621005,"SNOMED CT",N/A,"17621005SNOMED CT"
160561,1762,PIH,N/A,1762PIH
160567,1763,PIH,N/A,1763PIH
160566,1764,PIH,Boolean,1764PIH
160569,1765,PIH,Boolean,1765PIH
160538,1776,AMPATH,N/A,1776AMPATH
71142,17784,RxNORM,N/A,17784RxNORM
116225,1784,"IMO ProblemIT",N/A,"1784IMO ProblemIT"
160546,1786,PIH,N/A,1786PIH
120615,17885,"IMO ProblemIT",N/A,"17885IMO ProblemIT"
160551,1791,PIH,N/A,1791PIH
1489,1809386,"IMO ProcedureIT",N/A,"1809386IMO ProcedureIT"
76516,18125000,"SNOMED CT",N/A,"18125000SNOMED CT"
136443,18165001,"SNOMED CT",N/A,"18165001SNOMED CT"
1822,1822,CIEL,N/A,1822CIEL
160028,1824471,"IMO ProblemIT",N/A,"1824471IMO ProblemIT"
1754,182856006,"SNOMED CT",Coded,"182856006SNOMED CT"
5487,182882002,"SNOMED NP",Boolean,"182882002SNOMED NP"
1148,182929008,"SNOMED NP",Coded,"182929008SNOMED NP"
160566,182985004,"SNOMED NP",Boolean,"182985004SNOMED NP"
1663,182992009,"SNOMED CT",Boolean,"182992009SNOMED CT"
71560,18343,RxNORM,N/A,18343RxNORM
1373,183543004,"SNOMED CT",Boolean,"183543004SNOMED CT"
1371,183548008,"SNOMED CT",Boolean,"183548008SNOMED CT"
1372,183861004,"SNOMED CT",Boolean,"183861004SNOMED CT"
1489,1848460,"IMO ProcedureIT",N/A,"1848460IMO ProcedureIT"
164144,185387006,"SNOMED NP",Coded,"185387006SNOMED NP"
160523,185389009,"SNOMED NP",N/A,"185389009SNOMED NP"
1858,1858,CIEL,Coded,1858CIEL
1859,18591000105005,"SNOMED MVP",Coded,"18591000105005SNOMED MVP"
1859,1859,CIEL,Coded,1859CIEL
71780,18631,RxNORM,N/A,18631RxNORM
125220,186694006,"SNOMED CT",N/A,"186694006SNOMED CT"
156668,186719005,"SNOMED CT",N/A,"186719005SNOMED CT"
135462,186946009,"SNOMED CT",N/A,"186946009SNOMED CT"
5355,187192000,"SNOMED CT",Boolean,"187192000SNOMED CT"
112930,1876,AMPATH,N/A,1876AMPATH
118645,18770,"IMO ProblemIT",N/A,"18770IMO ProblemIT"
136324,188029000,"SNOMED CT",N/A,"188029000SNOMED CT"
159405,1897,PIH,N/A,1897PIH
159406,1898,PIH,N/A,1898PIH
159407,1899,PIH,N/A,1899PIH
1498,1901,PIH,N/A,1901PIH
70056,190521,RxNORM,N/A,190521RxNORM
1107,1905,PIH,N/A,1905PIH
157812,190606006,"SNOMED CT",N/A,"190606006SNOMED CT"
190,190,AMPATH,N/A,190AMPATH
190,190,CIEL,N/A,190CIEL
190,190,PIH,N/A,190PIH
2,19129,"IMO ProblemIT",N/A,"19129IMO ProblemIT"
74807,19194001,"SNOMED CT",N/A,"19194001SNOMED CT"
128223,191954008,"SNOMED CT",N/A,"191954008SNOMED CT"
907,191,AMPATH,N/A,191AMPATH
128225,192029008,"SNOMED CT",N/A,"192029008SNOMED CT"
159307,192450008,"SNOMED CT",N/A,"192450008SNOMED CT"
151879,193028008,"SNOMED CT",N/A,"193028008SNOMED CT"
82913,19315007,"SNOMED CT",N/A,"19315007SNOMED CT"
116743,193462001,"SNOMED CT",N/A,"193462001SNOMED CT"
113054,193829,"IMO ProblemIT",Coded,"193829IMO ProblemIT"
116190,19471005,"SNOMED CT",N/A,"19471005SNOMED CT"
75523,195085,RxNORM,N/A,195085RxNORM
79040,195088,RxNORM,N/A,195088RxNORM
73030,19552,RxNORM,N/A,19552RxNORM
154983,195647007,"SNOMED CT",N/A,"195647007SNOMED CT"
113580,195649,"IMO ProblemIT",N/A,"195649IMO ProblemIT"
127784,195708003,"SNOMED CT",N/A,"195708003SNOMED CT"
121375,195967001,"SNOMED CT",Coded,"195967001SNOMED CT"
126371,196119,"IMO ProblemIT",N/A,"196119IMO ProblemIT"
72760,1963,RxNORM,N/A,1963RxNORM
160542,1965,AMPATH,N/A,1965AMPATH
149600,196682000,"SNOMED CT",N/A,"196682000SNOMED CT"
1538,1967,AMPATH,N/A,1967AMPATH
159464,1969,AMPATH,N/A,1969AMPATH
450,19711,RxNORM,N/A,19711RxNORM
148651,197232005,"SNOMED CT",N/A,"197232005SNOMED CT"
146934,19773009,"SNOMED NP",N/A,"19773009SNOMED NP"
152,197,AMPATH,N/A,197AMPATH
117889,197,PIH,N/A,197PIH
146934,198108005,"SNOMED CT",N/A,"198108005SNOMED CT"
902,198130006,"SNOMED CT",N/A,"198130006SNOMED CT"
73041,19841008,"SNOMED CT",N/A,"19841008SNOMED CT"
1,1,AMPATH,N/A,1AMPATH
1,1,CIEL,N/A,1CIEL
154169,20022000,"SNOMED CT",N/A,"20022000SNOMED CT"
72822,2002,RxNORM,N/A,2002RxNORM
153608,200,AMPATH,N/A,200AMPATH
122843,201025002,"SNOMED CT",N/A,"201025002SNOMED CT"
148175,201070005,"SNOMED CT",N/A,"201070005SNOMED CT"
131036,2012,"IMO ProblemIT",N/A,"2012IMO ProblemIT"
72835,2015,RxNORM,N/A,2015RxNORM
139117,202472008,"SNOMED CT",N/A,"202472008SNOMED CT"
141413,202480001,"SNOMED CT",N/A,"202480001SNOMED CT"
152230,202794004,"SNOMED CT",N/A,"202794004SNOMED CT"
1058,20295000,"SNOMED CT",N/A,"20295000SNOMED CT"
83077,203136,RxNORM,N/A,203136RxNORM
82913,203164,RxNORM,N/A,203164RxNORM
73042,203172,RxNORM,N/A,203172RxNORM
77702,20320002,"SNOMED CT",N/A,"20320002SNOMED CT"
975,2042,AMPATH,Boolean,2042AMPATH
135595,2046,PIH,N/A,2046PIH
159940,2047,AMPATH,N/A,2047AMPATH
159939,2048,AMPATH,Coded,2048AMPATH
73044,20493,RxNORM,N/A,20493RxNORM
132089,20496,"IMO ProblemIT",N/A,"20496IMO ProblemIT"
120939,204,AMPATH,N/A,204AMPATH
120939,204,PIH,N/A,204PIH
159937,2050,AMPATH,N/A,2050AMPATH
159405,20572008,"SNOMED CT",N/A,"20572008SNOMED CT"
159328,20573808,"IMO ProblemIT",N/A,"20573808IMO ProblemIT"
5497,20605-2,LOINC,Numeric,20605-2LOINC
730,20606-0,LOINC,Numeric,20606-0LOINC
73136,20610,RxNORM,N/A,20610RxNORM
146513,20639004,"SNOMED CT",N/A,"20639004SNOMED CT"
155355,2070002,"SNOMED CT",N/A,"2070002SNOMED CT"
1589,2070,PIH,N/A,2070PIH
1363,2074,AMPATH,Boolean,2074AMPATH
1364,2075,AMPATH,Boolean,2075AMPATH
119537,207,AMPATH,N/A,207AMPATH
119537,207,PIH,N/A,207PIH
74845,20865003,"SNOMED CT",N/A,"20865003SNOMED CT"
113116,2092,AMPATH,N/A,2092AMPATH
132387,2093,AMPATH,N/A,2093AMPATH
131018,210726,"IMO ProblemIT",N/A,"210726IMO ProblemIT"
114262,210,AMPATH,N/A,210AMPATH
114262,210,PIH,N/A,210PIH
143604,21117005,"SNOMED CT",N/A,"21117005SNOMED CT"
73447,21149,RxNORM,N/A,21149RxNORM
114262,211,AMPATH,N/A,211AMPATH
159035,21243004,"SNOMED CT",N/A,"21243004SNOMED CT"
73594,21272,RxNORM,N/A,21272RxNORM
1488,2128,PIH,N/A,2128PIH
73631,21311,RxNORM,N/A,21311RxNORM
139514,213257006,"SNOMED CT",N/A,"213257006SNOMED CT"
124068,2133,PIH,Coded,2133PIH
116334,214264003,"SNOMED CT",N/A,"214264003SNOMED CT"
104834,214619,RxNORM,N/A,214619RxNORM
630,214671,RxNORM,N/A,214671RxNORM
79237,214688,RxNORM,N/A,214688RxNORM
135761,2148,PIH,N/A,2148PIH
159426,2150,PIH,Coded,2150PIH
151,21522001,"SNOMED CT",N/A,"21522001SNOMED CT"
71709,215664,RxNORM,N/A,215664RxNORM
136443,215,AMPATH,N/A,215AMPATH
136443,215,PIH,N/A,215PIH
1073,2160,PIH,N/A,2160PIH
1074,2161,PIH,N/A,2161PIH
123396,21649296,"IMO ProblemIT",N/A,"21649296IMO ProblemIT"
79250,21691008,"SNOMED CT",N/A,"21691008SNOMED CT"
77166,217398,RxNORM,N/A,217398RxNORM
1527,2173,PIH,N/A,2173PIH
971,2174,PIH,N/A,2174PIH
970,2175,PIH,N/A,2175PIH
72987,2176,RxNORM,N/A,2176RxNORM
129407,2177002,"SNOMED CT",N/A,"2177002SNOMED CT"
129406,2177002,"SNOMED NP",N/A,"2177002SNOMED NP"
1459,2177,AMPATH,Boolean,2177AMPATH
72990,2177,RxNORM,N/A,2177RxNORM
972,2178,PIH,N/A,2178PIH
84898,2183004,"SNOMED CT",N/A,"2183004SNOMED CT"
73041,2193,RxNORM,N/A,2193RxNORM
73043,2194,RxNORM,N/A,2194RxNORM
5576,2198,AMPATH,Boolean,2198AMPATH
113517,219,AMPATH,N/A,219AMPATH
70420,221054,RxNORM,N/A,221054RxNORM
160123,2210,PIH,N/A,2210PIH
133632,22166009,"SNOMED NP",N/A,"22166009SNOMED NP"
159715,22187004,"SNOMED CT",N/A,"22187004SNOMED CT"
1589,22232009,"SNOMED CT",N/A,"22232009SNOMED CT"
159662,22232009,"SNOMED NP",N/A,"22232009SNOMED NP"
5487,2223,AMPATH,Boolean,2223AMPATH
5042,2224,AMPATH,N/A,2224AMPATH
114403,22253000,"SNOMED CT",N/A,"22253000SNOMED CT"
6004,22253000,"SNOMED NP",Coded,"22253000SNOMED NP"
1131,2226,AMPATH,N/A,2226AMPATH
1131,2227,AMPATH,N/A,2227AMPATH
75948,2228,AMPATH,N/A,2228AMPATH
78280,2229,AMPATH,N/A,2229AMPATH
75948,2230,AMPATH,N/A,2230AMPATH
159878,2232,AMPATH,N/A,2232AMPATH
159876,2234,AMPATH,N/A,2234AMPATH
159875,2235,AMPATH,N/A,2235AMPATH
159873,2237,AMPATH,N/A,2237AMPATH
73092,2238,RxNORM,N/A,2238RxNORM
112493,223,AMPATH,N/A,223AMPATH
112493,223,PIH,N/A,223PIH
1713,224295006,"SNOMED CT",Boolean,"224295006SNOMED CT"
1714,224297003,"SNOMED CT",Boolean,"224297003SNOMED CT"
1540,224528001,"SNOMED CT",N/A,"224528001SNOMED CT"
74423,22483,RxNORM,N/A,22483RxNORM
140937,224994002,"SNOMED CT",N/A,"224994002SNOMED CT"
111633,224,AMPATH,N/A,224AMPATH
1447,2251,AMPATH,N/A,2251AMPATH
1489,22523008,"SNOMED CT",N/A,"22523008SNOMED CT"
5277,225371000,"SNOMED CT",N/A,"225371000SNOMED CT"
131020,225564006,"SNOMED CT",N/A,"225564006SNOMED CT"
79074,2265,AMPATH,N/A,2265AMPATH
84239,2269,AMPATH,N/A,2269AMPATH
931,2273,AMPATH,N/A,2273AMPATH
122936,228158008,"SNOMED CT",N/A,"228158008SNOMED CT"
76552,2281,AMPATH,N/A,2281AMPATH
105,228388006,"SNOMED CT",N/A,"228388006SNOMED CT"
163565,228468006,"SNOMED CT",N/A,"228468006SNOMED CT"
73139,2284,RxNORM,N/A,2284RxNORM
1734,2287,PIH,N/A,2287PIH
1447,2292,PIH,N/A,2292PIH
122496,2296,AMPATH,Coded,2296AMPATH
160862,229797004,"SNOMED CT",N/A,"229797004SNOMED CT"
160865,229797004,"SNOMED NP",N/A,"229797004SNOMED NP"
160866,229798009,"SNOMED CT",N/A,"229798009SNOMED CT"
160858,229799001,"SNOMED CT",N/A,"229799001SNOMED CT"
140125,2299,"IMO ProblemIT",N/A,"2299IMO ProblemIT"
1362,2301,AMPATH,Boolean,2301AMPATH
1363,2302,AMPATH,Boolean,2302AMPATH
1364,2303,AMPATH,Boolean,2303AMPATH
139083,230461009,"SNOMED CT",N/A,"230461009SNOMED CT"
146627,230570005,"SNOMED CT",N/A,"230570005SNOMED CT"
135994,230610006,"SNOMED CT",N/A,"230610006SNOMED CT"
153740,230654000,"SNOMED CT",N/A,"230654000SNOMED CT"
307,2310,AMPATH,Coded,2310AMPATH
112846,231543005,"SNOMED CT",N/A,"231543005SNOMED CT"
995,231854006,"SNOMED CT",N/A,"231854006SNOMED CT"
133497,232209000,"SNOMED CT",N/A,"232209000SNOMED CT"
154944,233599001,"SNOMED CT",N/A,"233599001SNOMED CT"
114100,233604007,"SNOMED CT",N/A,"233604007SNOMED CT"
113809,233606009,"SNOMED CT",N/A,"233606009SNOMED CT"
114106,233607000,"SNOMED CT",N/A,"233607000SNOMED CT"
155496,233845001,"SNOMED CT",N/A,"233845001SNOMED CT"
135480,234097001,"SNOMED CT",N/A,"234097001SNOMED CT"
73239,2348,RxNORM,N/A,2348RxNORM
77897,234,AMPATH,N/A,234AMPATH
131746,235055003,"SNOMED CT",N/A,"235055003SNOMED CT"
79283,235375,RxNORM,N/A,235375RxNORM
73451,235851,RxNORM,N/A,235851RxNORM
85151,235,AMPATH,N/A,235AMPATH
145461,236069009,"SNOMED CT",N/A,"236069009SNOMED CT"
137262,236076004,"SNOMED CT",N/A,"236076004SNOMED CT"
159466,236320001,"SNOMED CT",N/A,"236320001SNOMED CT"
153714,236392004,"SNOMED NP",N/A,"236392004SNOMED NP"
76342,2363,AMPATH,N/A,2363AMPATH
81042,236486,RxNORM,N/A,236486RxNORM
129369,236664000,"SNOMED CT",N/A,"236664000SNOMED CT"
79782,236,AMPATH,N/A,236AMPATH
117010,237091009,"SNOMED CT",N/A,"237091009SNOMED CT"
136163,237122005,"SNOMED CT",N/A,"237122005SNOMED CT"
147241,2376,AMPATH,N/A,2376AMPATH
79782,237,AMPATH,N/A,237AMPATH
79782,237,PIH,N/A,237PIH
114413,238131007,"SNOMED CT",N/A,"238131007SNOMED CT"
124665,23924001,"SNOMED CT",N/A,"23924001SNOMED CT"
12,2395,AMPATH,Coded,2395AMPATH
110503,239783001,"SNOMED CT",N/A,"239783001SNOMED CT"
